name,player_y,dt,minutes,team
Isaiah Thomas,,2018-03-07,25.916666666666668,Team.LOS_ANGELES_LAKERS
Ante ?i?i?,,2018-03-07,8.583333333333334,Team.CLEVELAND_CAVALIERS
Blake Griffin,,2018-03-07,37.8,Team.DETROIT_PISTONS
Jonas Jerebko,,2018-03-07,12.083333333333334,Team.UTAH_JAZZ
Khris Middleton,,2018-03-07,40.06666666666667,Team.MILWAUKEE_BUCKS
Tony Snell,,2018-03-07,25.316666666666666,Team.MILWAUKEE_BUCKS
Rudy Gobert,,2018-03-07,38.766666666666666,Team.UTAH_JAZZ
LeBron James,,2018-03-07,39.13333333333333,Team.CLEVELAND_CAVALIERS
Dwight Buycks,,2018-03-07,15.433333333333334,Team.DETROIT_PISTONS
Frank Kaminsky,,2018-03-08,22.366666666666667,Team.CHARLOTTE_HORNETS
Nicolas Batum,,2018-03-08,33.15,Team.CHARLOTTE_HORNETS
Raymond Felton,,2018-03-08,16.466666666666665,Team.OKLAHOMA_CITY_THUNDER
Bam Adebayo,,2018-03-08,13.583333333333334,Team.MIAMI_HEAT
Omri Casspi,,2018-03-08,11.916666666666666,Team.GOLDEN_STATE_WARRIORS
Shaun Livingston,,2018-03-08,24.083333333333332,Team.GOLDEN_STATE_WARRIORS
Jarrett Allen,,2018-03-08,21.0,Team.BROOKLYN_NETS
Quinn Cook,,2018-03-08,21.533333333333335,Team.GOLDEN_STATE_WARRIORS
Amir Johnson,,2018-03-08,16.083333333333332,Team.PHILADELPHIA_76ERS
Davon Reed,,2018-03-08,16.366666666666667,Team.PHOENIX_SUNS
Manu Ginóbili,,2018-03-08,7.35,Team.SAN_ANTONIO_SPURS
Tony Parker,,2018-03-08,18.166666666666668,Team.SAN_ANTONIO_SPURS
Daniel Theis,,2018-03-08,9.566666666666666,Team.BOSTON_CELTICS
Bryn Forbes,,2018-03-08,7.25,Team.SAN_ANTONIO_SPURS
Jerami Grant,,2018-03-08,15.5,Team.OKLAHOMA_CITY_THUNDER
Quincy Acy,,2018-03-08,2.283333333333333,Team.BROOKLYN_NETS
Patty Mills,,2018-03-08,30.933333333333334,Team.SAN_ANTONIO_SPURS
Kyle Anderson,,2018-03-08,33.45,Team.SAN_ANTONIO_SPURS
Aron Baynes,,2018-03-08,10.466666666666667,Team.BOSTON_CELTICS
Dwight Howard,,2018-03-08,26.566666666666666,Team.CHARLOTTE_HORNETS
Semi Ojeleye,,2018-03-08,6.816666666666666,Team.BOSTON_CELTICS
Kevon Looney,,2018-03-08,14.216666666666667,Team.GOLDEN_STATE_WARRIORS
Andrew Wiggins,,2018-03-08,38.38333333333333,Team.MINNESOTA_TIMBERWOLVES
Greg Monroe,,2018-03-08,9.15,Team.BOSTON_CELTICS
Alec Peters,,2018-03-08,9.833333333333334,Team.PHOENIX_SUNS
Karl-Anthony Towns,,2018-03-08,37.95,Team.MINNESOTA_TIMBERWOLVES
Rudy Gay,,2018-03-08,15.9,Team.SAN_ANTONIO_SPURS
Caris LeVert,,2018-03-08,29.583333333333332,Team.BROOKLYN_NETS
Spencer Dinwiddie,,2018-03-08,22.633333333333333,Team.BROOKLYN_NETS
Zaza Pachulia,,2018-03-08,10.3,Team.GOLDEN_STATE_WARRIORS
Malik Monk,,2018-03-08,21.25,Team.CHARLOTTE_HORNETS
Klay Thompson,,2018-03-08,36.45,Team.GOLDEN_STATE_WARRIORS
Treveon Graham,,2018-03-08,11.266666666666667,Team.CHARLOTTE_HORNETS
Dragan Bender,,2018-03-08,31.733333333333334,Team.PHOENIX_SUNS
Troy Daniels,,2018-03-08,29.7,Team.PHOENIX_SUNS
Willy Hernangómez,,2018-03-08,2.6333333333333333,Team.CHARLOTTE_HORNETS
Marco Belinelli,,2018-03-08,29.916666666666668,Team.PHILADELPHIA_76ERS
Allen Crabbe,,2018-03-08,33.38333333333333,Team.BROOKLYN_NETS
Nik Stauskas,,2018-03-08,2.283333333333333,Team.BROOKLYN_NETS
Nemanja Bjelica,,2018-03-08,40.35,Team.MINNESOTA_TIMBERWOLVES
Marvin Williams,,2018-03-08,25.633333333333333,Team.CHARLOTTE_HORNETS
D'Angelo Russell,,2018-03-08,22.55,Team.BROOKLYN_NETS
Jeff Teague,,2018-03-08,31.233333333333334,Team.MINNESOTA_TIMBERWOLVES
Kemba Walker,,2018-03-08,31.433333333333334,Team.CHARLOTTE_HORNETS
Kevin Durant,,2018-03-08,38.8,Team.GOLDEN_STATE_WARRIORS
Patrick Patterson,,2018-03-08,20.8,Team.OKLAHOMA_CITY_THUNDER
LaMarcus Aldridge,,2018-03-08,36.93333333333333,Team.SAN_ANTONIO_SPURS
JaVale McGee,,2018-03-08,17.233333333333334,Team.GOLDEN_STATE_WARRIORS
Michael Kidd-Gilchrist,,2018-03-08,19.7,Team.CHARLOTTE_HORNETS
Jeremy Lamb,,2018-03-08,21.95,Team.CHARLOTTE_HORNETS
Shaquille Harrison,,2018-03-08,19.783333333333335,Team.PHOENIX_SUNS
Joffrey Lauvergne,,2018-03-08,11.066666666666666,Team.SAN_ANTONIO_SPURS
Joe Harris,,2018-03-08,20.1,Team.BROOKLYN_NETS
Julyan Stone,,2018-03-08,2.6166666666666667,Team.CHARLOTTE_HORNETS
Josh Huestis,,2018-03-08,19.55,Team.OKLAHOMA_CITY_THUNDER
Dejounte Murray,,2018-03-08,29.566666666666666,Team.SAN_ANTONIO_SPURS
Tyus Jones,,2018-03-08,16.766666666666666,Team.MINNESOTA_TIMBERWOLVES
Nick Collison,,2018-03-08,4.183333333333334,Team.OKLAHOMA_CITY_THUNDER
Rondae Hollis-Jefferson,,2018-03-08,30.3,Team.BROOKLYN_NETS
Nick Young,,2018-03-08,26.916666666666668,Team.GOLDEN_STATE_WARRIORS
DeMarre Carroll,,2018-03-08,31.166666666666668,Team.BROOKLYN_NETS
Álex Abrines,,2018-03-08,9.316666666666666,Team.OKLAHOMA_CITY_THUNDER
Corey Brewer,,2018-03-08,27.85,Team.OKLAHOMA_CITY_THUNDER
Draymond Green,,2018-03-08,36.166666666666664,Team.GOLDEN_STATE_WARRIORS
Dwayne Bacon,,2018-03-08,2.6333333333333333,Team.CHARLOTTE_HORNETS
Ersan ?lyasova,,2018-03-08,20.3,Team.PHILADELPHIA_76ERS
Taj Gibson,,2018-03-08,35.8,Team.MINNESOTA_TIMBERWOLVES
Danny Green,,2018-03-08,21.333333333333332,Team.SAN_ANTONIO_SPURS
D?vis Bert?ns,,2018-03-08,28.05,Team.SAN_ANTONIO_SPURS
Stephen Curry,,2018-03-08,2.3833333333333333,Team.GOLDEN_STATE_WARRIORS
Jamal Crawford,,2018-03-08,23.733333333333334,Team.MINNESOTA_TIMBERWOLVES
Elfrid Payton,,2018-03-08,29.816666666666666,Team.PHOENIX_SUNS
Cody Zeller,,2018-03-08,18.8,Team.CHARLOTTE_HORNETS
Gorgui Dieng,,2018-03-08,15.783333333333333,Team.MINNESOTA_TIMBERWOLVES
Lonzo Ball,,2018-03-09,37.68333333333333,Team.LOS_ANGELES_LAKERS
Justin Holiday,,2018-03-09,12.0,Team.CHICAGO_BULLS
Luc Mbah a Moute,,2018-03-09,24.166666666666668,Team.HOUSTON_ROCKETS
Derrick Favors,,2018-03-09,27.666666666666668,Team.UTAH_JAZZ
Nenê Hilário,,2018-03-09,4.0,Team.HOUSTON_ROCKETS
Andrew White,,2018-03-09,13.433333333333334,Team.ATLANTA_HAWKS
CJ McCollum,,2018-03-09,38.1,Team.PORTLAND_TRAIL_BLAZERS
Fred VanVleet,,2018-03-09,22.6,Team.TORONTO_RAPTORS
Trey Burke,,2018-03-09,14.266666666666667,Team.NEW_YORK_KNICKS
Pascal Siakam,,2018-03-09,16.333333333333332,Team.TORONTO_RAPTORS
Donovan Mitchell,,2018-03-09,34.75,Team.UTAH_JAZZ
Kris Dunn,,2018-03-09,25.3,Team.CHICAGO_BULLS
Kentavious Caldwell-Pope,,2018-03-09,39.05,Team.LOS_ANGELES_LAKERS
Robin Lopez,,2018-03-09,12.0,Team.CHICAGO_BULLS
Blake Griffin,,2018-03-09,34.81666666666667,Team.DETROIT_PISTONS
T.J. Leaf,,2018-03-09,2.533333333333333,Team.INDIANA_PACERS
Reggie Hearn,,2018-03-09,0.9333333333333333,Team.DETROIT_PISTONS
Lauri Markkanen,,2018-03-09,26.983333333333334,Team.CHICAGO_BULLS
P.J. Tucker,,2018-03-09,36.88333333333333,Team.HOUSTON_ROCKETS
Emeka Okafor,,2018-03-09,20.833333333333332,Team.NEW_ORLEANS_PELICANS
Milo? Teodosi?,,2018-03-09,18.45,Team.LOS_ANGELES_CLIPPERS
Jarell Martin,,2018-03-09,30.466666666666665,Team.MEMPHIS_GRIZZLIES
Lou Williams,,2018-03-09,41.13333333333333,Team.LOS_ANGELES_CLIPPERS
Jonas Valan?i?nas,,2018-03-09,27.883333333333333,Team.TORONTO_RAPTORS
Kyle Kuzma,,2018-03-09,39.233333333333334,Team.LOS_ANGELES_LAKERS
Serge Ibaka,,2018-03-09,24.416666666666668,Team.TORONTO_RAPTORS
David Nwaba,,2018-03-09,23.216666666666665,Team.CHICAGO_BULLS
Ricky Rubio,,2018-03-09,30.85,Team.UTAH_JAZZ
Austin Rivers,,2018-03-09,37.8,Team.LOS_ANGELES_CLIPPERS
Denzel Valentine,,2018-03-09,31.15,Team.CHICAGO_BULLS
Chris Paul,,2018-03-09,33.28333333333333,Team.HOUSTON_ROCKETS
Damian Lillard,,2018-03-09,37.38333333333333,Team.PORTLAND_TRAIL_BLAZERS
Sterling Brown,,2018-03-09,21.8,Team.MILWAUKEE_BUCKS
Kyle Lowry,,2018-03-09,33.15,Team.TORONTO_RAPTORS
Larry Nance,,2018-03-09,29.833333333333332,Team.CLEVELAND_CAVALIERS
DeAndre Jordan,,2018-03-09,33.583333333333336,Team.LOS_ANGELES_CLIPPERS
Frank Mason,,2018-03-09,27.766666666666666,Team.SACRAMENTO_KINGS
Jameer Nelson,,2018-03-09,16.683333333333334,Team.DETROIT_PISTONS
Marc Gasol,,2018-03-09,31.683333333333334,Team.MEMPHIS_GRIZZLIES
Ivica Zubac,,2018-03-09,8.566666666666666,Team.LOS_ANGELES_LAKERS
Rudy Gobert,,2018-03-09,34.13333333333333,Team.UTAH_JAZZ
Damyean Dotson,,2018-03-09,7.5,Team.NEW_YORK_KNICKS
Clint Capela,,2018-03-09,26.016666666666666,Team.HOUSTON_ROCKETS
Jrue Holiday,,2018-03-09,28.016666666666666,Team.NEW_ORLEANS_PELICANS
Dillon Brooks,,2018-03-09,32.4,Team.MEMPHIS_GRIZZLIES
C.J. Miles,,2018-03-09,18.816666666666666,Team.TORONTO_RAPTORS
Zach LaVine,,2018-03-09,26.816666666666666,Team.CHICAGO_BULLS
Bobby Portis,,2018-03-09,27.833333333333332,Team.CHICAGO_BULLS
Shabazz Muhammad,,2018-03-09,6.1,Team.MILWAUKEE_BUCKS
Julius Randle,,2018-03-09,28.566666666666666,Team.LOS_ANGELES_LAKERS
James Ennis,,2018-03-09,31.266666666666666,Team.DETROIT_PISTONS
Rajon Rondo,,2018-03-09,19.883333333333333,Team.NEW_ORLEANS_PELICANS
Ben McLemore,,2018-03-09,27.616666666666667,Team.MEMPHIS_GRIZZLIES
Cheick Diallo,,2018-03-09,22.433333333333334,Team.NEW_ORLEANS_PELICANS
Eric Gordon,,2018-03-09,29.416666666666668,Team.HOUSTON_ROCKETS
Nikola Miroti?,,2018-03-09,26.5,Team.NEW_ORLEANS_PELICANS
James Harden,,2018-03-09,33.483333333333334,Team.HOUSTON_ROCKETS
Shabazz Napier,,2018-03-09,16.15,Team.PORTLAND_TRAIL_BLAZERS
Maurice Harkless,,2018-03-09,19.666666666666668,Team.PORTLAND_TRAIL_BLAZERS
Jonas Jerebko,,2018-03-09,11.883333333333333,Team.UTAH_JAZZ
Ed Davis,,2018-03-09,26.266666666666666,Team.PORTLAND_TRAIL_BLAZERS
Caleb Swanigan,,2018-03-09,0.8333333333333334,Team.PORTLAND_TRAIL_BLAZERS
Georges Niang,,2018-03-09,1.3333333333333333,Team.UTAH_JAZZ
Xavier Rathan-Mayes,,2018-03-09,26.066666666666666,Team.MEMPHIS_GRIZZLIES
Eric Bledsoe,,2018-03-09,28.016666666666666,Team.MILWAUKEE_BUCKS
Khem Birch,,2018-03-09,11.516666666666667,Team.ORLANDO_MAGIC
Noah Vonleh,,2018-03-09,19.316666666666666,Team.CHICAGO_BULLS
Jusuf Nurki?,,2018-03-09,20.816666666666666,Team.PORTLAND_TRAIL_BLAZERS
Rodney Purvis,,2018-03-09,10.3,Team.ORLANDO_MAGIC
Walt Lemon,,2018-03-09,12.0,Team.NEW_ORLEANS_PELICANS
Jakob Pöltl,,2018-03-09,19.233333333333334,Team.TORONTO_RAPTORS
Luke Kornet,,2018-03-09,3.3,Team.NEW_YORK_KNICKS
Joe Ingles,,2018-03-09,31.983333333333334,Team.UTAH_JAZZ
E'Twaun Moore,,2018-03-09,24.283333333333335,Team.NEW_ORLEANS_PELICANS
Brook Lopez,,2018-03-09,32.2,Team.LOS_ANGELES_LAKERS
Xavier Munford,,2018-03-09,1.6833333333333333,Team.MILWAUKEE_BUCKS
DeMar DeRozan,,2018-03-09,36.53333333333333,Team.TORONTO_RAPTORS
Joe Johnson,,2018-03-09,16.45,Team.HOUSTON_ROCKETS
Trevor Ariza,,2018-03-09,36.3,Team.HOUSTON_ROCKETS
Wesley Iwundu,,2018-03-09,22.516666666666666,Team.ORLANDO_MAGIC
Ian Clark,,2018-03-09,31.7,Team.NEW_ORLEANS_PELICANS
Al-Farouq Aminu,,2018-03-09,20.816666666666666,Team.PORTLAND_TRAIL_BLAZERS
Travis Wear,,2018-03-09,8.75,Team.LOS_ANGELES_LAKERS
Evan Turner,,2018-03-09,27.433333333333334,Team.PORTLAND_TRAIL_BLAZERS
Justin Jackson,,2018-03-09,29.516666666666666,Team.SACRAMENTO_KINGS
Jordan Clarkson,,2018-03-09,25.366666666666667,Team.CLEVELAND_CAVALIERS
Jaylen Morris,,2018-03-09,24.65,Team.ATLANTA_HAWKS
Malcolm Miller,,2018-03-09,9.866666666666667,Team.TORONTO_RAPTORS
Norman Powell,,2018-03-09,31.166666666666668,Team.TORONTO_RAPTORS
Rodney Hood,,2018-03-09,6.766666666666667,Team.CLEVELAND_CAVALIERS
JaMychal Green,,2018-03-09,31.45,Team.MEMPHIS_GRIZZLIES
Chandler Parsons,,2018-03-10,15.266666666666667,Team.MEMPHIS_GRIZZLIES
Maxi Kleber,,2018-03-10,25.683333333333334,Team.DALLAS_MAVERICKS
Deyonta Davis,,2018-03-10,25.483333333333334,Team.MEMPHIS_GRIZZLIES
Alex Len,,2018-03-10,6.95,Team.PHOENIX_SUNS
Kobi Simmons,,2018-03-10,36.21666666666667,Team.MEMPHIS_GRIZZLIES
Tim Frazier,,2018-03-10,15.15,Team.WASHINGTON_WIZARDS
Brice Johnson,,2018-03-10,5.5,Team.MEMPHIS_GRIZZLIES
Xavier Rathan-Mayes,,2018-03-10,16.866666666666667,Team.MEMPHIS_GRIZZLIES
Tobias Harris,,2018-03-10,37.43333333333333,Team.LOS_ANGELES_CLIPPERS
Kelly Oubre,,2018-03-10,28.65,Team.WASHINGTON_WIZARDS
Wayne Ellington,,2018-03-10,24.35,Team.MIAMI_HEAT
Tyson Chandler,,2018-03-10,21.366666666666667,Team.PHOENIX_SUNS
Jerami Grant,,2018-03-10,20.033333333333335,Team.OKLAHOMA_CITY_THUNDER
Montrezl Harrell,,2018-03-10,14.2,Team.LOS_ANGELES_CLIPPERS
Tomá? Satoranský,,2018-03-10,29.45,Team.WASHINGTON_WIZARDS
Wesley Johnson,,2018-03-10,17.25,Team.LOS_ANGELES_CLIPPERS
Bismack Biyombo,,2018-03-10,18.35,Team.ORLANDO_MAGIC
Marquese Chriss,,2018-03-10,19.766666666666666,Team.PHOENIX_SUNS
Jonathan Isaac,,2018-03-10,24.933333333333334,Team.ORLANDO_MAGIC
Dwyane Wade,,2018-03-10,14.916666666666666,Team.MIAMI_HEAT
Dwight Powell,,2018-03-10,29.266666666666666,Team.DALLAS_MAVERICKS
Paul George,,2018-03-10,36.833333333333336,Team.OKLAHOMA_CITY_THUNDER
Luke Babbitt,,2018-03-10,10.433333333333334,Team.MIAMI_HEAT
Raymond Felton,,2018-03-10,12.45,Team.OKLAHOMA_CITY_THUNDER
Dorian Finney-Smith,,2018-03-10,18.366666666666667,Team.DALLAS_MAVERICKS
Patrick Patterson,,2018-03-10,20.55,Team.OKLAHOMA_CITY_THUNDER
Dragan Bender,,2018-03-10,32.13333333333333,Team.PHOENIX_SUNS
Joffrey Lauvergne,,2018-03-10,6.733333333333333,Team.SAN_ANTONIO_SPURS
Bradley Beal,,2018-03-10,26.583333333333332,Team.WASHINGTON_WIZARDS
Patty Mills,,2018-03-10,24.033333333333335,Team.SAN_ANTONIO_SPURS
Markieff Morris,,2018-03-10,19.183333333333334,Team.WASHINGTON_WIZARDS
Salah Mejri,,2018-03-10,2.75,Team.DALLAS_MAVERICKS
Mario Hezonja,,2018-03-10,24.616666666666667,Team.ORLANDO_MAGIC
Boban Marjanovi?,,2018-03-10,9.883333333333333,Team.LOS_ANGELES_CLIPPERS
Malik Monk,,2018-03-10,13.283333333333333,Team.CHARLOTTE_HORNETS
D?vis Bert?ns,,2018-03-10,18.133333333333333,Team.SAN_ANTONIO_SPURS
Davon Reed,,2018-03-10,24.6,Team.PHOENIX_SUNS
Marcin Gortat,,2018-03-10,17.183333333333334,Team.WASHINGTON_WIZARDS
Bam Adebayo,,2018-03-10,17.7,Team.MIAMI_HEAT
Jodie Meeks,,2018-03-10,27.683333333333334,Team.WASHINGTON_WIZARDS
Josh Huestis,,2018-03-10,11.766666666666667,Team.OKLAHOMA_CITY_THUNDER
Rodney McGruder,,2018-03-10,20.266666666666666,Team.MIAMI_HEAT
Jawun Evans,,2018-03-10,12.95,Team.LOS_ANGELES_CLIPPERS
Ramon Sessions,,2018-03-10,23.2,Team.WASHINGTON_WIZARDS
Michael Kidd-Gilchrist,,2018-03-10,29.566666666666666,Team.CHARLOTTE_HORNETS
Manu Ginóbili,,2018-03-10,19.383333333333333,Team.SAN_ANTONIO_SPURS
Marvin Williams,,2018-03-10,27.25,Team.CHARLOTTE_HORNETS
Steven Adams,,2018-03-10,17.45,Team.OKLAHOMA_CITY_THUNDER
Ben McLemore,,2018-03-10,35.3,Team.MEMPHIS_GRIZZLIES
Bryn Forbes,,2018-03-10,5.816666666666666,Team.SAN_ANTONIO_SPURS
Shaquille Harrison,,2018-03-10,20.616666666666667,Team.PHOENIX_SUNS
Udonis Haslem,,2018-03-10,8.183333333333334,Team.MIAMI_HEAT
Nicolas Batum,,2018-03-10,35.56666666666667,Team.CHARLOTTE_HORNETS
Yogi Ferrell,,2018-03-10,30.666666666666668,Team.DALLAS_MAVERICKS
Otto Porter,,2018-03-10,25.683333333333334,Team.WASHINGTON_WIZARDS
Dillon Brooks,,2018-03-10,30.2,Team.MEMPHIS_GRIZZLIES
Doug McDermott,,2018-03-10,25.2,Team.DALLAS_MAVERICKS
Troy Daniels,,2018-03-10,35.81666666666667,Team.PHOENIX_SUNS
Russell Westbrook,,2018-03-10,35.55,Team.OKLAHOMA_CITY_THUNDER
Tyler Ulis,,2018-03-10,22.883333333333333,Team.PHOENIX_SUNS
Treveon Graham,,2018-03-10,11.033333333333333,Team.CHARLOTTE_HORNETS
Tony Parker,,2018-03-10,18.25,Team.SAN_ANTONIO_SPURS
Milo? Teodosi?,,2018-03-10,31.116666666666667,Team.LOS_ANGELES_CLIPPERS
Álex Abrines,,2018-03-10,17.583333333333332,Team.OKLAHOMA_CITY_THUNDER
Rodney Purvis,,2018-03-10,13.05,Team.ORLANDO_MAGIC
Corey Brewer,,2018-03-10,29.816666666666666,Team.OKLAHOMA_CITY_THUNDER
Brandon Paul,,2018-03-10,1.3,Team.SAN_ANTONIO_SPURS
Shelvin Mack,,2018-03-10,23.833333333333332,Team.ORLANDO_MAGIC
Jared Dudley,,2018-03-10,28.616666666666667,Team.PHOENIX_SUNS
Carmelo Anthony,,2018-03-10,31.55,Team.OKLAHOMA_CITY_THUNDER
Mike Scott,,2018-03-10,15.233333333333333,Team.WASHINGTON_WIZARDS
Sindarius Thornwell,,2018-03-10,14.25,Team.LOS_ANGELES_CLIPPERS
Nick Collison,,2018-03-10,6.416666666666667,Team.OKLAHOMA_CITY_THUNDER
Kyle Collinsworth,,2018-03-10,13.0,Team.DALLAS_MAVERICKS
Jordan Mickey,,2018-03-10,8.183333333333334,Team.MIAMI_HEAT
Ivan Rabb,,2018-03-10,16.566666666666666,Team.MEMPHIS_GRIZZLIES
Jarell Martin,,2018-03-10,29.316666666666666,Team.MEMPHIS_GRIZZLIES
Justise Winslow,,2018-03-10,28.716666666666665,Team.MIAMI_HEAT
Jason Smith,,2018-03-10,12.0,Team.WASHINGTON_WIZARDS
Wilson Chandler,,2018-03-11,26.45,Team.DENVER_NUGGETS
Robin Lopez,,2018-03-11,12.0,Team.CHICAGO_BULLS
Karl-Anthony Towns,,2018-03-11,39.06666666666667,Team.MINNESOTA_TIMBERWOLVES
Antonio Blakeney,,2018-03-11,18.55,Team.CHICAGO_BULLS
Gerald Green,,2018-03-11,20.45,Team.HOUSTON_ROCKETS
Frank Mason,,2018-03-11,17.633333333333333,Team.SACRAMENTO_KINGS
DeMar DeRozan,,2018-03-11,28.333333333333332,Team.TORONTO_RAPTORS
J.J. Barea,,2018-03-11,23.183333333333334,Team.DALLAS_MAVERICKS
Denzel Valentine,,2018-03-11,26.316666666666666,Team.CHICAGO_BULLS
John Collins,,2018-03-11,26.616666666666667,Team.ATLANTA_HAWKS
Paul Millsap,,2018-03-11,23.766666666666666,Team.DENVER_NUGGETS
Andrew White,,2018-03-11,13.766666666666667,Team.ATLANTA_HAWKS
Nikola Miroti?,,2018-03-11,18.383333333333333,Team.NEW_ORLEANS_PELICANS
Jakob Pöltl,,2018-03-11,20.6,Team.TORONTO_RAPTORS
Isaiah Taylor,,2018-03-11,27.033333333333335,Team.ATLANTA_HAWKS
Gary Harris,,2018-03-11,32.53333333333333,Team.DENVER_NUGGETS
Eric Gordon,,2018-03-11,30.883333333333333,Team.HOUSTON_ROCKETS
Jeff Teague,,2018-03-11,35.766666666666666,Team.MINNESOTA_TIMBERWOLVES
Chris Paul,,2018-03-11,30.216666666666665,Team.HOUSTON_ROCKETS
Jayson Tatum,,2018-03-11,34.43333333333333,Team.BOSTON_CELTICS
Kyle Korver,,2018-03-11,28.483333333333334,Team.CLEVELAND_CAVALIERS
Ben Simmons,,2018-03-11,28.65,Team.PHILADELPHIA_76ERS
J.J. Redick,,2018-03-11,24.05,Team.PHILADELPHIA_76ERS
Joe Ingles,,2018-03-11,36.45,Team.UTAH_JAZZ
Kevin Durant,,2018-03-11,38.6,Team.GOLDEN_STATE_WARRIORS
Marco Belinelli,,2018-03-11,24.916666666666668,Team.PHILADELPHIA_76ERS
Emeka Okafor,,2018-03-11,18.45,Team.NEW_ORLEANS_PELICANS
Tyler Dorsey,,2018-03-11,27.816666666666666,Team.ATLANTA_HAWKS
Ersan ?lyasova,,2018-03-11,26.616666666666667,Team.PHILADELPHIA_76ERS
Clint Capela,,2018-03-11,23.266666666666666,Team.HOUSTON_ROCKETS
Jamal Murray,,2018-03-11,28.916666666666668,Team.DENVER_NUGGETS
Derrick Williams,,2018-03-11,0.4166666666666667,Team.LOS_ANGELES_LAKERS
Quincy Acy,,2018-03-11,6.633333333333334,Team.BROOKLYN_NETS
Ante ?i?i?,,2018-03-11,19.783333333333335,Team.CLEVELAND_CAVALIERS
José Calderón,,2018-03-11,20.65,Team.CLEVELAND_CAVALIERS
Dirk Nowitzki,,2018-03-11,22.183333333333334,Team.DALLAS_MAVERICKS
Dewayne Dedmon,,2018-03-11,30.6,Team.ATLANTA_HAWKS
Taj Gibson,,2018-03-11,38.75,Team.MINNESOTA_TIMBERWOLVES
Rudy Gobert,,2018-03-11,39.78333333333333,Team.UTAH_JAZZ
Andrew Wiggins,,2018-03-11,36.95,Team.MINNESOTA_TIMBERWOLVES
Tim Hardaway,,2018-03-11,37.53333333333333,Team.NEW_YORK_KNICKS
Kyle Collinsworth,,2018-03-11,25.266666666666666,Team.DALLAS_MAVERICKS
Jrue Holiday,,2018-03-11,39.35,Team.NEW_ORLEANS_PELICANS
Miles Plumlee,,2018-03-11,16.183333333333334,Team.ATLANTA_HAWKS
Erik McCree,,2018-03-11,0.6333333333333333,Team.UTAH_JAZZ
Lauri Markkanen,,2018-03-11,29.033333333333335,Team.CHICAGO_BULLS
Terry Rozier,,2018-03-11,33.75,Team.BOSTON_CELTICS
Taurean Waller-Prince,,2018-03-11,35.333333333333336,Team.ATLANTA_HAWKS
Jeff Green,,2018-03-11,22.033333333333335,Team.CLEVELAND_CAVALIERS
Emmanuel Mudiay,,2018-03-11,30.466666666666665,Team.NEW_YORK_KNICKS
Josh Magette,,2018-03-11,21.916666666666668,Team.ATLANTA_HAWKS
Vince Carter,,2018-03-11,8.533333333333333,Team.SACRAMENTO_KINGS
Harrison Barnes,,2018-03-11,31.666666666666668,Team.DALLAS_MAVERICKS
Timofey Mozgov,,2018-03-11,6.633333333333334,Team.BROOKLYN_NETS
London Perrantes,,2018-03-11,6.4,Team.CLEVELAND_CAVALIERS
Derrick Rose,,2018-03-11,6.6,Team.MINNESOTA_TIMBERWOLVES
Anthony Davis,,2018-03-11,40.06666666666667,Team.NEW_ORLEANS_PELICANS
Bobby Portis,,2018-03-11,27.083333333333332,Team.CHICAGO_BULLS
Cameron Payne,,2018-03-11,17.4,Team.CHICAGO_BULLS
Nigel Hayes,,2018-03-11,5.35,Team.TORONTO_RAPTORS
T.J. McConnell,,2018-03-11,28.683333333333334,Team.PHILADELPHIA_76ERS
Rajon Rondo,,2018-03-11,23.15,Team.NEW_ORLEANS_PELICANS
Joel Embiid,,2018-03-11,26.466666666666665,Team.PHILADELPHIA_76ERS
Serge Ibaka,,2018-03-11,24.616666666666667,Team.TORONTO_RAPTORS
Joe Harris,,2018-03-11,25.75,Team.BROOKLYN_NETS
Dennis Smith,,2018-03-11,30.733333333333334,Team.DALLAS_MAVERICKS
Kyrie Irving,,2018-03-11,15.916666666666666,Team.BOSTON_CELTICS
Trey Burke,,2018-03-11,14.833333333333334,Team.NEW_YORK_KNICKS
Justin Jackson,,2018-03-11,27.933333333333334,Team.SACRAMENTO_KINGS
LeBron James,,2018-03-11,31.45,Team.CLEVELAND_CAVALIERS
Ricky Rubio,,2018-03-11,34.88333333333333,Team.UTAH_JAZZ
Travis Wear,,2018-03-11,12.133333333333333,Team.LOS_ANGELES_LAKERS
Trevor Ariza,,2018-03-11,34.5,Team.HOUSTON_ROCKETS
Zach LaVine,,2018-03-11,28.366666666666667,Team.CHICAGO_BULLS
Isaiah Thomas,,2018-03-11,30.733333333333334,Team.LOS_ANGELES_LAKERS
Jonas Valan?i?nas,,2018-03-11,22.05,Team.TORONTO_RAPTORS
Will Barton,,2018-03-11,24.383333333333333,Team.DENVER_NUGGETS
Marcus Smart,,2018-03-11,35.65,Team.BOSTON_CELTICS
Robert Covington,,2018-03-11,28.716666666666665,Team.PHILADELPHIA_76ERS
DeAndre Liggins,,2018-03-11,7.983333333333333,Team.NEW_ORLEANS_PELICANS
Klay Thompson,,2018-03-11,39.93333333333333,Team.GOLDEN_STATE_WARRIORS
Nikola Joki?,,2018-03-11,29.55,Team.DENVER_NUGGETS
Derrick Favors,,2018-03-11,18.5,Team.UTAH_JAZZ
John Holland,,2018-03-11,18.75,Team.CLEVELAND_CAVALIERS
Alex Caruso,,2018-03-11,12.3,Team.LOS_ANGELES_LAKERS
Jaylen Morris,,2018-03-11,5.75,Team.ATLANTA_HAWKS
