,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
siberjo01,Jordan Sibert,1,4.233333333333333,4.233333333333333,0,0.0,0,0.0,0,0.0,0.8267716535433071,0.8267716535433071,,3.5,3.5,,3.0,3,,2.7,2.7,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gilgesh01,Shai Gilgeous-Alexander,88,2346.783333333333,26.667992424242417,0,0.0,1,0.011363636363636364,50,0.5681818181818182,0.826266728713038,1.479933110367893,0.2781207998299896,22.46590909090909,44.25,9.8509132123919,11.034090909090908,25,5.8219735636250185,8.794318181818186,23.0,6.162593086742713,0.46114512656871226,0.32559523809523816,0.48182962870462875,2.8181818181818183,0.6931818181818182,2.125,3.284090909090909,1.1590909090909092,0.5681818181818182,1.6590909090909092,0.5681818181818182
princta02,Taurean Waller-Prince,202,5184.6833333333325,25.666749174917488,0,0.0,5,0.024752475247524754,114,0.5643564356435643,0.8250659157221201,3.5,0.3685676622901919,21.810643564356436,60.5,12.252158834310682,11.396039603960396,38,7.711952612208603,7.624257425742575,34.7,6.884451852292716,0.40788491438025515,0.3144736589043521,0.45260486213456513,3.8465346534653464,0.5148514851485149,3.3316831683168315,1.9554455445544554,0.905940594059406,0.4405940594059406,1.7772277227722773,0.3613861386138614
kurucro01,Rodions Kurucs,67,1362.1166666666666,20.33009950248756,0,0.0,2,0.029850746268656716,28,0.417910447761194,0.8245664939037982,1.8309070548712205,0.32665795061980446,16.470149253731343,41.0,8.5435074573828,8.343283582089553,24,5.451027811912312,5.49402985074627,18.9,5.243722960258666,0.45246010208696763,0.2868708406021839,0.5050521203506276,3.970149253731343,0.9253731343283582,3.044776119402985,0.8208955223880597,0.6417910447761194,0.373134328358209,1.1791044776119404,0.5522388059701493
ayongu01,Gustavo Ayón,137,2259.75,16.494525547445257,0,0.0,5,0.0364963503649635,27,0.19708029197080293,0.8240304306722105,2.027027027027027,0.3593409380953821,14.067518248175183,43.75,9.947264609297628,4.664233576642336,18,4.096765891355058,4.718978102189782,18.0,4.706308857872952,0.4708316217440305,0.0,0.4715615487513297,4.299270072992701,1.3722627737226278,2.927007299270073,1.2627737226277371,0.7299270072992701,0.5328467153284672,0.8905109489051095,0.3357664233576642
mozgoti01,Timofey Mozgov,493,8885.250000000007,18.022819472616646,0,0.0,38,0.07707910750507099,189,0.38336713995943206,0.8237081356035465,2.7155172413793105,0.3613182510927963,15.581643002028397,72.25,10.273127425073902,6.748478701825558,28,5.135721258357927,5.492494929006091,30.4,5.351460979614448,0.47976020204722053,0.015551048005409058,0.48685841147808717,4.898580121703854,1.7058823529411764,3.1926977687626774,0.5436105476673428,0.30831643002028397,0.8681541582150102,1.1703853955375254,0.5496957403651116
harride01,Devin Harris,644,14883.03333333335,23.110300207039362,0,0.0,16,0.024844720496894408,307,0.4767080745341615,0.8236588685337267,2.252502780867631,0.3156007366126577,19.59394409937888,53.25,10.611718952750936,9.74223602484472,31,6.230563704420592,7.3118012422360295,27.4,5.833262575221164,0.4038598437214692,0.2825187321305334,0.45174554544284407,2.046583850931677,0.20496894409937888,1.8416149068322982,3.62111801242236,0.8571428571428571,0.17857142857142858,1.5170807453416149,0.4720496894409938
mariosh01,Shawn Marion,433,12340.95000000001,28.50103926097,0,0.0,53,0.12240184757505773,303,0.6997690531177829,0.822908093461868,4.615384615384615,0.32081929959244404,23.561200923787528,54.0,9.594528868193157,10.429561200923787,32,5.755854832542767,8.800461893764439,29.5,5.592140629776523,0.4698849363340568,0.13893379522709778,0.49432417975992216,6.374133949191686,1.884526558891455,4.489607390300231,1.6489607390300232,0.9214780600461894,0.5935334872979214,1.3441108545034641,0.5958429561200924
warretj01,T.J. Warren,261,7234.099999999997,27.71685823754788,0,0.0,12,0.04597701149425287,187,0.7164750957854407,0.8226231916310904,1.8020477815699658,0.3085406778354886,24.032567049808428,61.5,13.020818859408408,14.383141762452107,40,8.467968111508123,10.169348659003834,35.7,7.506057755950301,0.47748394663007787,0.20236270753512134,0.500940010583235,4.130268199233717,1.4521072796934866,2.67816091954023,1.1226053639846743,0.946360153256705,0.5134099616858238,0.9693486590038314,0.30268199233716475
beaubro01,Rodrigue Beaubois,168,2717.383333333334,16.1749007936508,0,0.0,0,0.0,51,0.30357142857142855,0.8226010902060978,2.1595982142857144,0.43875999419549816,14.589285714285714,64.5,10.87377516380986,7.1726190476190474,40,6.435304033974999,4.954166666666664,35.4,5.94127805527899,0.3636949457327609,0.2321518759018759,0.41326733782090924,1.9523809523809523,0.27380952380952384,1.6785714285714286,2.136904761904762,0.6964285714285714,0.2857142857142857,1.119047619047619,0.5238095238095238
zellety01,Tyler Zeller,437,7520.566666666659,17.209534706331027,0,0.0,15,0.034324942791762014,134,0.30663615560640733,0.8223195559577404,2.0955882352941178,0.3594971403520567,14.776887871853546,47.0,9.557796971739608,6.787185354691076,26,5.233801624529023,5.440503432494273,25.4,5.141679189096602,0.4736696136531241,0.020594965675057208,0.4744228840288204,4.306636155606407,1.4874141876430207,2.8192219679633865,0.8741418764302059,0.2517162471395881,0.5697940503432495,0.8215102974828375,0.45080091533180777
beverpa01,Patrick Beverley,414,11808.933333333323,28.523993558776144,0,0.0,20,0.04830917874396135,217,0.5241545893719807,0.8218534865889411,4.0,0.33320284945694834,23.13586956521739,53.5,9.557956238143065,9.108695652173912,26,5.010910298874934,7.885024154589375,24.4,5.4429346765212605,0.4043256895659642,0.36643453165192313,0.4190108469093977,4.3647342995169085,1.210144927536232,3.154589371980676,3.4106280193236715,1.173913043478261,0.4396135265700483,1.2946859903381642,0.5893719806763285
spellom01,Omari Spellman,46,804.5666666666665,17.490579710144925,0,0.0,4,0.08695652173913043,14,0.30434782608695654,0.8217890640957194,1.8336673346693386,0.3995872336734765,15.206521739130435,47.5,10.083581863028922,5.913043478260869,18,4.848028634662968,5.234782608695652,22.8,5.234934676077815,0.3535188844971454,0.30191511387163555,0.33721532091097306,4.217391304347826,1.565217391304348,2.652173913043478,1.0217391304347827,0.5652173913043478,0.5434782608695652,0.6739130434782609,0.32608695652173914
crawfja01,Jamal Crawford,772,20662.35,26.764702072538856,0,0.0,2,0.0025906735751295338,549,0.711139896373057,0.8204087774014995,2.2193877551020407,0.3042058747450913,22.368199481865286,70.25,10.33863416591888,14.091968911917098,51,7.650137559460555,8.897409326424878,37.9,6.805965074468166,0.3889070850338531,0.31263313902562606,0.43606542459703207,1.794041450777202,0.28367875647668395,1.5103626943005182,2.766839378238342,0.7668393782383419,0.17357512953367876,1.621761658031088,0.5582901554404145
iguodan01,Andre Iguodala,800,24439.083333333314,30.548854166666644,5,0.00625,45,0.05625,434,0.5425,0.8201436519904781,1.6748878923766817,0.25774865423352994,25.395,73.5,10.842703146097517,9.81125,33,5.977900346542378,9.635000000000002,38.0,5.971576396213969,0.46769785244640116,0.30217591089466106,0.5271102052563452,4.6625,0.85375,3.80875,4.20625,1.2925,0.5125,1.48625,0.68625
humphis01,Isaac Humphries,5,56.433333333333344,11.286666666666669,0,0.0,0,0.0,0,0.0,0.8200395672533635,2.4074074074074074,0.9320426446087763,6.45,12.25,5.458365139856439,3.0,6,2.23606797749979,1.16,3.4,1.9047309521294602,0.37777777777777777,0.16666666666666666,0.26666666666666666,2.2,0.8,1.4,0.0,0.2,0.0,0.0,0.2
adamsjo01,Jordan Adams,36,272.85,7.5791666666666675,0,0.0,0,0.0,3,0.08333333333333333,0.8184195843149554,6.0,1.0755834589609037,6.298611111111111,29.0,6.492803555928134,3.0,19,4.229150539495406,2.127777777777778,13.1,3.4189063507093365,0.2908399470899471,0.23333333333333334,0.21785714285714286,0.8611111111111112,0.25,0.6111111111111112,0.5277777777777778,0.5555555555555556,0.19444444444444445,0.4444444444444444,0.4166666666666667
bynumwi01,Will Bynum,264,4939.250000000001,18.709280303030308,0,0.0,5,0.01893939393939394,105,0.3977272727272727,0.817652867799774,1.6858006042296072,0.34449790982353884,16.129734848484848,46.5,9.91496527635516,8.136363636363637,31,6.00794496447522,5.635984848484847,23.2,5.579855178878756,0.40689194442624643,0.14955808080808083,0.4137381032267398,1.503787878787879,0.3484848484848485,1.1553030303030303,3.393939393939394,0.7386363636363636,0.0946969696969697,1.621212121212121,0.3712121212121212
weberbr01,Briante Weber,47,616.3833333333334,13.114539007092201,0,0.0,0,0.0,4,0.0851063829787234,0.8176282813928375,3.107142857142857,0.6684194725340955,9.202127659574469,29.75,7.383265136124075,3.0425531914893615,15,3.5012882524089597,2.878723404255319,13.1,3.4311194883843332,0.3243474610495887,0.04964539007092198,0.3507683215130024,1.8297872340425532,0.5106382978723404,1.3191489361702127,1.3829787234042554,0.851063829787234,0.19148936170212766,0.6808510638297872,0.5106382978723404
hamilju01,Justin Hamilton,113,1961.2666666666669,17.356342182890856,0,0.0,3,0.02654867256637168,29,0.25663716814159293,0.8167582698058358,2.9577464788732395,0.5050297767432055,14.13495575221239,46.5,9.771270034052984,6.079646017699115,21,4.884636250750836,5.228318584070797,20.2,5.027486396702286,0.4189047432410264,0.2172355667930889,0.48874490799269554,3.566371681415929,1.168141592920354,2.398230088495575,0.8053097345132744,0.5398230088495575,0.6460176991150443,0.6460176991150443,0.21238938053097345
wareca01,Casper Ware,9,115.7666666666667,12.862962962962966,0,0.0,0,0.0,1,0.1111111111111111,0.8166936126703932,1.5909090909090908,0.4957828008548601,10.13888888888889,21.5,6.813487441179525,5.333333333333333,10,3.7416573867739413,3.744444444444444,10.2,4.968679681542953,0.4462962962962963,0.33333333333333326,0.4444444444444444,1.0,0.0,1.0,1.1111111111111112,0.8888888888888888,0.0,0.5555555555555556,0.3333333333333333
wilcoch01,Chris Wilcox,164,2541.7166666666644,15.498272357723563,0,0.0,4,0.024390243902439025,35,0.21341463414634146,0.8159052663214705,2.8506787330316743,0.4607518460106991,12.564024390243903,48.25,8.27992907111615,5.609756097560975,27,4.611950594239376,4.704878048780489,25.0,4.4320750153953705,0.5569842589659662,0.0,0.5577295164185407,3.8902439024390243,1.2865853658536586,2.6036585365853657,0.5182926829268293,0.4817073170731707,0.3475609756097561,0.7621951219512195,0.4695121951219512
morrimo01,Monte Morris,99,2219.8333333333344,22.422558922558935,0,0.0,1,0.010101010101010102,49,0.494949494949495,0.8157383805862658,1.5119120342089187,0.3264428775159113,19.25,44.75,10.279325893088837,9.454545454545455,22,5.537023305639821,8.296969696969695,25.3,6.377822777141381,0.45520688626749234,0.312987012987013,0.49640160625009117,2.1717171717171717,0.3838383838383838,1.7878787878787878,3.4343434343434343,0.8181818181818182,0.050505050505050504,0.5959595959595959,0.6363636363636364
millebr01,Brad Miller,132,2545.6166666666663,19.284974747474745,0,0.0,7,0.05303030303030303,52,0.3939393939393939,0.8155426585913572,1.5062326869806095,0.33187692981046507,16.71212121212121,54.0,11.02207556064577,7.212121212121212,27,6.082173053596696,5.906060606060602,24.6,5.876473439734234,0.3687949466358558,0.23146945646945644,0.38311000867819045,3.984848484848485,0.7954545454545454,3.1893939393939394,2.022727272727273,0.4772727272727273,0.3409090909090909,1.0681818181818181,0.48484848484848486
thomptr01,Tristan Thompson,640,17977.25000000003,28.089453125000045,0,0.0,171,0.2671875,569,0.8890625,0.8154639736870232,1.6293929712460065,0.2831938182133732,23.290625,59.75,10.365536957450656,8.9890625,29,5.241420956421077,8.717500000000008,28.2,5.671467725896373,0.5216275095411128,0.0,0.5224534587654996,8.565625,3.4,5.165625,0.8828125,0.48125,0.71875,1.0609375,0.5046875
thornma01,Marcus Thornton,468,10973.233333333339,23.447079772079785,0,0.0,3,0.00641025641025641,263,0.561965811965812,0.8147783884784304,1.9987187700192184,0.3362769117186065,19.791666666666668,59.0,12.21023349191959,11.931623931623932,42,8.349410725057199,7.7991452991452945,37.2,7.193808255176644,0.3883779198650941,0.30029021904021924,0.4344817500871519,2.8376068376068377,0.8504273504273504,1.9871794871794872,1.4102564102564104,0.8376068376068376,0.13034188034188035,1.017094017094017,0.4423076923076923
ingrabr01,Brandon Ingram,190,6014.266666666666,31.654035087719297,0,0.0,8,0.042105263157894736,145,0.7631578947368421,0.8147253513908271,1.7708333333333333,0.2781408090035473,25.946052631578947,50.5,10.472819326871821,13.889473684210527,36,6.961982532276788,9.17631578947368,30.0,6.238548629311028,0.44966876615951895,0.26184210526315793,0.4770707555213421,4.721052631578948,0.8315789473684211,3.889473684210526,2.8947368421052633,0.6473684210526316,0.5789473684210527,2.0736842105263156,0.4105263157894737
kirilan01,Andrei Kirilenko,224,6011.650000000008,26.83772321428575,0,0.0,12,0.05357142857142857,125,0.5580357142857143,0.8144087844903151,1.6927083333333333,0.2892038880037972,22.974330357142858,56.5,11.988464167363915,9.857142857142858,27,6.044464751486825,9.379910714285717,33.1,6.492555101103973,0.47717990095222235,0.16971726190476194,0.5164764055389057,4.522321428571429,1.4107142857142858,3.111607142857143,2.392857142857143,1.28125,0.9017857142857143,1.5044642857142858,0.53125
smartma01,Marcus Smart,386,10989.43333333333,28.470034542314327,1,0.0025906735751295338,5,0.012953367875647668,176,0.45595854922279794,0.8142018410224144,1.5914915427985648,0.2579823748872218,23.433937823834196,54.25,9.303024981365807,9.310880829015543,27,5.279879549127408,7.7238341968911906,27.1,5.686603241793889,0.35757948154321245,0.26808555577985654,0.4041541360194211,3.5958549222797926,0.9559585492227979,2.639896373056995,3.961139896373057,1.544041450777202,0.3963730569948187,1.7538860103626943,0.5906735751295337
nestera01,Rasho Nesterovi?,23,224.81666666666666,9.77463768115942,0,0.0,0,0.0,2,0.08695652173913043,0.8137486780018679,3.5714285714285716,0.7949922284684144,8.173913043478262,32.25,8.307798493600858,3.608695652173913,16,4.098105221094507,2.8521739130434787,15.7,4.179046168382248,0.3996329757199323,0.0,0.3996329757199323,2.0869565217391304,0.8260869565217391,1.2608695652173914,0.6521739130434783,0.17391304347826086,0.43478260869565216,0.4782608695652174,0.43478260869565216
feltora01,Raymond Felton,669,17732.483333333334,26.505954160438467,2,0.0029895366218236174,48,0.07174887892376682,382,0.5710014947683109,0.8131035843448171,2.4074074074074074,0.30127956552097157,22.095291479820627,68.75,11.97158484974369,9.811659192825113,35,6.196660905253296,7.7729446935725,36.8,6.157651914020641,0.40414107187649334,0.27428896049972273,0.4392006850965234,2.704035874439462,0.5112107623318386,2.192825112107623,4.428998505231689,1.038863976083707,0.22720478325859492,1.70254110612855,0.547085201793722
johnsiv01,Ivan Johnson,136,2131.816666666667,15.67512254901961,0,0.0,6,0.04411764705882353,37,0.27205882352941174,0.8127616293386136,1.9155844155844155,0.3479093368787642,13.659926470588236,44.25,9.291108493155722,6.301470588235294,21,4.784728566071476,4.688235294117646,20.0,4.777680497565652,0.4690625959008314,0.022058823529411766,0.48036022392640065,3.889705882352941,1.1544117647058822,2.735294117647059,0.5955882352941176,0.7794117647058824,0.25735294117647056,1.0955882352941178,0.5441176470588235
gordoer01,Eric Gordon,571,18735.833333333347,32.81231757151199,0,0.0,2,0.0035026269702276708,482,0.8441330998248686,0.8127434657595186,1.5785907859078592,0.2597597731857787,26.76663747810858,58.25,9.610652162543383,16.679509632224168,36,6.94342428573605,10.501225919439577,32.8,6.766785385941921,0.41885604983091973,0.3616694189708512,0.47167544599437183,2.502626970227671,0.4098073555166375,2.092819614711033,2.8669001751313483,0.8528896672504378,0.35376532399299476,1.97723292469352,0.5359019264448336
farmajo01,Jordan Farmar,281,5746.416666666664,20.44988137603795,0,0.0,8,0.028469750889679714,116,0.4128113879003559,0.812563367404566,3.75,0.4224819171811902,17.15391459074733,48.5,10.439734481768301,8.306049822064058,30,5.781027996603105,5.955871886120996,27.5,5.771225671809826,0.3966536510497154,0.3544433917209718,0.39070888581564733,1.8398576512455516,0.2491103202846975,1.5907473309608542,3.2775800711743774,0.7330960854092526,0.1103202846975089,1.519572953736655,0.45195729537366547
niangge01,Georges Niang,96,695.6166666666667,7.246006944444445,0,0.0,0,0.0,5,0.052083333333333336,0.8120735523814308,3.5625,0.711166547259138,5.950520833333333,37.5,6.439048208480842,2.9895833333333335,24,3.8784011672382586,1.9958333333333333,13.7,3.349592800598987,0.3596602182539683,0.2329861111111111,0.3451388888888889,1.3229166666666667,0.16666666666666666,1.15625,0.5,0.16666666666666666,0.07291666666666667,0.34375,0.6458333333333334
chandwi01,Wilson Chandler,507,15403.599999999995,30.381854043392494,0,0.0,34,0.0670611439842209,364,0.717948717948718,0.8116114535329181,1.873327386262266,0.28269290479034687,24.96153846153846,63.25,10.866509451888593,12.785009861932938,36,7.176427992058378,8.833925049309673,30.6,6.468677417213514,0.425118695377945,0.3091551610782381,0.47428226846197236,5.428007889546351,1.143984220907298,4.284023668639053,1.8027613412228798,0.7100591715976331,0.5779092702169625,1.3806706114398422,0.5108481262327417
