,p1,p2,p3,team,date,venue
4806,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,11/24/2017,Location.AWAY
4807,Kemba Walker,Dwight Howard,Marvin Williams,Team.CHARLOTTE_HORNETS,11/24/2017,Location.AWAY
4808,Tim Hardaway,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/24/2017,Location.AWAY
4809,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/24/2017,Location.AWAY
4810,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,11/24/2017,Location.AWAY
4811,Stephen Curry,Jordan Bell,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,11/24/2017,Location.HOME
4812,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,11/24/2017,Location.HOME
4813,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,11/24/2017,Location.HOME
4814,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,11/24/2017,Location.AWAY
4815,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,11/24/2017,Location.HOME
4816,Spencer Dinwiddie,Allen Crabbe,DeMarre Carroll,Team.BROOKLYN_NETS,11/24/2017,Location.HOME
4817,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,11/24/2017,Location.HOME
4818,Will Barton,Jamal Murray,Nikola Joki?,Team.DENVER_NUGGETS,11/24/2017,Location.HOME
4819,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,11/24/2017,Location.HOME
4820,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,11/24/2017,Location.HOME
4821,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,11/24/2017,Location.AWAY
4822,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,11/24/2017,Location.AWAY
4823,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,11/24/2017,Location.HOME
4824,CJ McCollum,Damian Lillard,Jusuf Nurki?,Team.PORTLAND_TRAIL_BLAZERS,11/24/2017,Location.AWAY
4825,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,11/25/2017,Location.HOME
4826,T.J. McConnell,Dario ?ari?,J.J. Redick,Team.PHILADELPHIA_76ERS,11/25/2017,Location.HOME
4827,Kemba Walker,Dwight Howard,Marvin Williams,Team.CHARLOTTE_HORNETS,11/25/2017,Location.HOME
4828,Tim Hardaway,Michael Beasley,Courtney Lee,Team.NEW_YORK_KNICKS,11/25/2017,Location.AWAY
4829,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/25/2017,Location.AWAY
4830,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,11/25/2017,Location.HOME
4831,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,11/25/2017,Location.AWAY
4832,Stephen Curry,Klay Thompson,Andre Iguodala,Team.GOLDEN_STATE_WARRIORS,11/25/2017,Location.HOME
4833,Bogdan Bogdanovi?,Willie Cauley-Stein,De'Aaron Fox,Team.SACRAMENTO_KINGS,11/25/2017,Location.HOME
4834,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,11/25/2017,Location.AWAY
4835,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,11/25/2017,Location.AWAY
4836,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,11/25/2017,Location.HOME
4837,Lance Stephenson,Thaddeus Young,Bojan Bogdanovi?,Team.INDIANA_PACERS,11/25/2017,Location.HOME
4838,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,11/25/2017,Location.AWAY
4839,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,11/25/2017,Location.AWAY
4840,LaMarcus Aldridge,Patty Mills,Kyle Anderson,Team.SAN_ANTONIO_SPURS,11/25/2017,Location.AWAY
4841,James Harden,Trevor Ariza,P.J. Tucker,Team.HOUSTON_ROCKETS,11/25/2017,Location.HOME
4842,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,11/25/2017,Location.AWAY
4843,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,11/25/2017,Location.HOME
4844,Damian Lillard,Pat Connaughton,Jusuf Nurki?,Team.PORTLAND_TRAIL_BLAZERS,11/25/2017,Location.AWAY
4845,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,11/26/2017,Location.HOME
4846,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,11/26/2017,Location.AWAY
4847,Joe Harris,DeMarre Carroll,Spencer Dinwiddie,Team.BROOKLYN_NETS,11/26/2017,Location.AWAY
4848,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,11/26/2017,Location.AWAY
4849,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,11/26/2017,Location.HOME
4850,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,11/26/2017,Location.HOME
4851,Ben Simmons,Robert Covington,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/27/2017,Location.HOME
4852,Tim Hardaway,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/27/2017,Location.HOME
4853,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/27/2017,Location.AWAY
4854,Kentavious Caldwell-Pope,Kyle Kuzma,Julius Randle,Team.LOS_ANGELES_LAKERS,11/27/2017,Location.AWAY
4855,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,11/27/2017,Location.AWAY
4856,Draymond Green,Patrick McCaw,Klay Thompson,Team.GOLDEN_STATE_WARRIORS,11/27/2017,Location.HOME
4857,Bogdan Bogdanovi?,Willie Cauley-Stein,De'Aaron Fox,Team.SACRAMENTO_KINGS,11/27/2017,Location.AWAY
4858,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,11/27/2017,Location.AWAY
4859,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,11/27/2017,Location.HOME
4860,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,11/27/2017,Location.HOME
4861,Spencer Dinwiddie,Caris LeVert,Joe Harris,Team.BROOKLYN_NETS,11/27/2017,Location.AWAY
4862,LaMarcus Aldridge,Patty Mills,Kyle Anderson,Team.SAN_ANTONIO_SPURS,11/27/2017,Location.HOME
4863,James Harden,Trevor Ariza,P.J. Tucker,Team.HOUSTON_ROCKETS,11/27/2017,Location.HOME
4864,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,11/27/2017,Location.HOME
4865,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,11/27/2017,Location.AWAY
4866,CJ McCollum,Damian Lillard,Noah Vonleh,Team.PORTLAND_TRAIL_BLAZERS,11/27/2017,Location.AWAY
4867,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,11/28/2017,Location.AWAY
4868,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,11/28/2017,Location.HOME
4869,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,11/28/2017,Location.AWAY
4870,Bogdan Bogdanovi?,Willie Cauley-Stein,De'Aaron Fox,Team.SACRAMENTO_KINGS,11/28/2017,Location.HOME
4871,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,11/28/2017,Location.HOME
4872,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,11/28/2017,Location.HOME
4873,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,11/28/2017,Location.AWAY
4874,T.J. Warren,Devin Booker,Tyler Ulis,Team.PHOENIX_SUNS,11/28/2017,Location.AWAY
4875,Will Barton,Jamal Murray,Nikola Joki?,Team.DENVER_NUGGETS,11/28/2017,Location.AWAY
4876,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,11/28/2017,Location.HOME
4877,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,11/29/2017,Location.AWAY
4878,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,11/29/2017,Location.AWAY
4879,Ben Simmons,Robert Covington,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/29/2017,Location.HOME
4880,Nicolas Batum,Michael Carter-Williams,Dwight Howard,Team.CHARLOTTE_HORNETS,11/29/2017,Location.AWAY
4881,Courtney Lee,Tim Hardaway,Enes Kanter,Team.NEW_YORK_KNICKS,11/29/2017,Location.HOME
4882,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/29/2017,Location.HOME
4883,Brandon Ingram,Lonzo Ball,Kentavious Caldwell-Pope,Team.LOS_ANGELES_LAKERS,11/29/2017,Location.HOME
4884,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,11/29/2017,Location.HOME
4885,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,11/29/2017,Location.HOME
4886,Klay Thompson,Kevin Durant,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/29/2017,Location.AWAY
4887,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,11/29/2017,Location.AWAY
4888,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,11/29/2017,Location.HOME
4889,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,11/29/2017,Location.AWAY
4890,DeMarre Carroll,Spencer Dinwiddie,Joe Harris,Team.BROOKLYN_NETS,11/29/2017,Location.AWAY
4891,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,11/29/2017,Location.AWAY
4892,LaMarcus Aldridge,Patty Mills,Kyle Anderson,Team.SAN_ANTONIO_SPURS,11/29/2017,Location.HOME
4893,James Harden,Trevor Ariza,P.J. Tucker,Team.HOUSTON_ROCKETS,11/29/2017,Location.HOME
4894,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,11/29/2017,Location.AWAY
4895,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,11/29/2017,Location.AWAY
4896,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,11/29/2017,Location.HOME
4897,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,11/30/2017,Location.AWAY
4898,Ben Simmons,Robert Covington,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/30/2017,Location.AWAY
4899,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,11/30/2017,Location.AWAY
4900,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,11/30/2017,Location.AWAY
4901,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,11/30/2017,Location.HOME
4902,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,11/30/2017,Location.AWAY
4903,Will Barton,Jamal Murray,Nikola Joki?,Team.DENVER_NUGGETS,11/30/2017,Location.HOME
4904,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,11/30/2017,Location.HOME
4905,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,11/30/2017,Location.HOME
4906,CJ McCollum,Damian Lillard,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,11/30/2017,Location.HOME
4907,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,12/1/2017,Location.HOME
4908,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,12/1/2017,Location.HOME
4909,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,12/1/2017,Location.HOME
4910,Michael Kidd-Gilchrist,Nicolas Batum,Marvin Williams,Team.CHARLOTTE_HORNETS,12/1/2017,Location.AWAY
4911,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,12/1/2017,Location.HOME
4912,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,12/1/2017,Location.HOME
4913,Klay Thompson,Kevin Durant,Draymond Green,Team.GOLDEN_STATE_WARRIORS,12/1/2017,Location.AWAY
4914,Bogdan Bogdanovi?,Willie Cauley-Stein,De'Aaron Fox,Team.SACRAMENTO_KINGS,12/1/2017,Location.AWAY
4915,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,12/1/2017,Location.HOME
4916,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,12/1/2017,Location.AWAY
4917,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,12/1/2017,Location.HOME
4918,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,12/1/2017,Location.AWAY
4919,LaMarcus Aldridge,Patty Mills,Kyle Anderson,Team.SAN_ANTONIO_SPURS,12/1/2017,Location.AWAY
4920,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,12/1/2017,Location.AWAY
4921,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,12/1/2017,Location.HOME
4922,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,12/1/2017,Location.AWAY
4923,Ben Simmons,Robert Covington,Dario ?ari?,Team.PHILADELPHIA_76ERS,12/2/2017,Location.HOME
4924,Kentavious Caldwell-Pope,Kyle Kuzma,Julius Randle,Team.LOS_ANGELES_LAKERS,12/2/2017,Location.AWAY
4925,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,12/2/2017,Location.HOME
4926,Zach Randolph,Garrett Temple,Buddy Hield,Team.SACRAMENTO_KINGS,12/2/2017,Location.AWAY
4927,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,12/2/2017,Location.HOME
4928,Jrue Holiday,E'Twaun Moore,DeMarcus Cousins,Team.NEW_ORLEANS_PELICANS,12/2/2017,Location.AWAY
4929,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,12/2/2017,Location.AWAY
4930,Spencer Dinwiddie,Allen Crabbe,DeMarre Carroll,Team.BROOKLYN_NETS,12/2/2017,Location.HOME
4931,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,12/2/2017,Location.HOME
4932,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,12/2/2017,Location.AWAY
4933,Gary Harris,Jamal Murray,Mason Plumlee,Team.DENVER_NUGGETS,12/2/2017,Location.HOME
4934,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,12/2/2017,Location.HOME
4935,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,12/2/2017,Location.AWAY
4936,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,12/2/2017,Location.AWAY
4937,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,12/2/2017,Location.AWAY
4938,CJ McCollum,Damian Lillard,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,12/2/2017,Location.HOME
4939,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,12/3/2017,Location.HOME
4940,Courtney Lee,Enes Kanter,Doug McDermott,Team.NEW_YORK_KNICKS,12/3/2017,Location.HOME
4941,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,12/3/2017,Location.AWAY
4942,Kentavious Caldwell-Pope,Kyle Kuzma,Julius Randle,Team.LOS_ANGELES_LAKERS,12/3/2017,Location.HOME
4943,Klay Thompson,Kevin Durant,Draymond Green,Team.GOLDEN_STATE_WARRIORS,12/3/2017,Location.AWAY
4944,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,12/3/2017,Location.HOME
4945,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,12/3/2017,Location.AWAY
4946,Dejounte Murray,Brandon Paul,Bryn Forbes,Team.SAN_ANTONIO_SPURS,12/3/2017,Location.AWAY
4947,James Harden,Trevor Ariza,P.J. Tucker,Team.HOUSTON_ROCKETS,12/3/2017,Location.AWAY
4948,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,12/3/2017,Location.HOME
4949,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,12/4/2017,Location.AWAY
4950,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,12/4/2017,Location.HOME
4951,Ben Simmons,Robert Covington,Dario ?ari?,Team.PHILADELPHIA_76ERS,12/4/2017,Location.HOME
4952,Kemba Walker,Dwight Howard,Marvin Williams,Team.CHARLOTTE_HORNETS,12/4/2017,Location.HOME
4953,Doug McDermott,Damyean Dotson,Frank Ntilikina,Team.NEW_YORK_KNICKS,12/4/2017,Location.AWAY
4954,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,12/4/2017,Location.AWAY
4955,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,12/4/2017,Location.HOME
4956,Klay Thompson,Kevin Durant,Draymond Green,Team.GOLDEN_STATE_WARRIORS,12/4/2017,Location.AWAY
4957,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,12/4/2017,Location.AWAY
4958,Jrue Holiday,E'Twaun Moore,Darius Miller,Team.NEW_ORLEANS_PELICANS,12/4/2017,Location.HOME
4959,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,12/4/2017,Location.HOME
4960,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,12/4/2017,Location.HOME
4961,Spencer Dinwiddie,Allen Crabbe,DeMarre Carroll,Team.BROOKLYN_NETS,12/4/2017,Location.AWAY
4962,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,12/4/2017,Location.AWAY
4963,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,12/4/2017,Location.AWAY
4964,LaMarcus Aldridge,Danny Green,Rudy Gay,Team.SAN_ANTONIO_SPURS,12/4/2017,Location.HOME
4965,Gary Harris,Will Barton,Jamal Murray,Team.DENVER_NUGGETS,12/4/2017,Location.AWAY
4966,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,12/4/2017,Location.AWAY
4967,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,12/4/2017,Location.HOME
4968,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,12/4/2017,Location.HOME
4969,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,12/4/2017,Location.AWAY
4970,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,12/4/2017,Location.HOME
4971,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,12/5/2017,Location.AWAY
4972,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,12/5/2017,Location.HOME
4973,Russell Westbrook,Paul George,Carmelo Anthony,Team.OKLAHOMA_CITY_THUNDER,12/5/2017,Location.HOME
4974,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,12/5/2017,Location.AWAY
4975,T.J. Warren,Dragan Bender,Josh Jackson,Team.PHOENIX_SUNS,12/5/2017,Location.AWAY
4976,CJ McCollum,Damian Lillard,Al-Farouq Aminu,Team.PORTLAND_TRAIL_BLAZERS,12/5/2017,Location.HOME
4977,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,12/6/2017,Location.AWAY
4978,Josh Richardson,Goran Dragi?,Wayne Ellington,Team.MIAMI_HEAT,12/6/2017,Location.AWAY
4979,Kemba Walker,Dwight Howard,Marvin Williams,Team.CHARLOTTE_HORNETS,12/6/2017,Location.HOME
4980,Courtney Lee,Kristaps Porzi??is,Lance Thomas,Team.NEW_YORK_KNICKS,12/6/2017,Location.HOME
4981,Jonathon Simmons,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,12/6/2017,Location.HOME
4982,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,12/6/2017,Location.AWAY
4983,Klay Thompson,Kevin Durant,Andre Iguodala,Team.GOLDEN_STATE_WARRIORS,12/6/2017,Location.AWAY
4984,JaKarr Sampson,Zach Randolph,George Hill,Team.SACRAMENTO_KINGS,12/6/2017,Location.AWAY
4985,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,12/6/2017,Location.HOME
4986,DeMarcus Cousins,E'Twaun Moore,Jrue Holiday,Team.NEW_ORLEANS_PELICANS,12/6/2017,Location.HOME
4987,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,12/6/2017,Location.HOME
4988,Lou Williams,DeAndre Jordan,Austin Rivers,Team.LOS_ANGELES_CLIPPERS,12/6/2017,Location.HOME
4989,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,12/6/2017,Location.HOME
4990,Rudy Gay,LaMarcus Aldridge,Danny Green,Team.SAN_ANTONIO_SPURS,12/6/2017,Location.HOME
4991,Gary Harris,Will Barton,Trey Lyles,Team.DENVER_NUGGETS,12/6/2017,Location.AWAY
4992,Andrew Wiggins,Karl-Anthony Towns,Taj Gibson,Team.MINNESOTA_TIMBERWOLVES,12/6/2017,Location.AWAY
4993,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,12/6/2017,Location.HOME
4994,Marc Gasol,Dillon Brooks,Jarell Martin,Team.MEMPHIS_GRIZZLIES,12/6/2017,Location.AWAY
4995,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,12/6/2017,Location.AWAY
4996,Taurean Waller-Prince,Dennis Schröder,Kent Bazemore,Team.ATLANTA_HAWKS,12/6/2017,Location.AWAY
4997,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,12/7/2017,Location.AWAY
4998,Ben Simmons,Joel Embiid,Robert Covington,Team.PHILADELPHIA_76ERS,12/7/2017,Location.HOME
4999,Kentavious Caldwell-Pope,Kyle Kuzma,Julius Randle,Team.LOS_ANGELES_LAKERS,12/7/2017,Location.AWAY
5000,Carmelo Anthony,Russell Westbrook,Andre Roberson,Team.OKLAHOMA_CITY_THUNDER,12/7/2017,Location.AWAY
5001,Donovan Mitchell,Joe Ingles,Derrick Favors,Team.UTAH_JAZZ,12/7/2017,Location.HOME
5002,Spencer Dinwiddie,Allen Crabbe,DeMarre Carroll,Team.BROOKLYN_NETS,12/7/2017,Location.HOME
5003,T.J. Warren,Tyler Ulis,Troy Daniels,Team.PHOENIX_SUNS,12/7/2017,Location.HOME
5004,James Harden,Trevor Ariza,P.J. Tucker,Team.HOUSTON_ROCKETS,12/7/2017,Location.AWAY
5005,Justin Holiday,Denzel Valentine,Lauri Markkanen,Team.CHICAGO_BULLS,12/8/2017,Location.AWAY
5006,Kemba Walker,Dwight Howard,Marvin Williams,Team.CHARLOTTE_HORNETS,12/8/2017,Location.HOME
5007,Jonathon Simmons,Nikola Vu?evi?,Elfrid Payton,Team.ORLANDO_MAGIC,12/8/2017,Location.HOME
5008,Harrison Barnes,Yogi Ferrell,Wesley Matthews,Team.DALLAS_MAVERICKS,12/8/2017,Location.AWAY
5009,DeMar DeRozan,Kyle Lowry,Serge Ibaka,Team.TORONTO_RAPTORS,12/8/2017,Location.AWAY
5010,Klay Thompson,Kevin Durant,Draymond Green,Team.GOLDEN_STATE_WARRIORS,12/8/2017,Location.AWAY
5011,De'Aaron Fox,Zach Randolph,Buddy Hield,Team.SACRAMENTO_KINGS,12/8/2017,Location.AWAY
5012,LeBron James,J.R. Smith,Jeff Green,Team.CLEVELAND_CAVALIERS,12/8/2017,Location.AWAY
5013,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,12/8/2017,Location.HOME
5014,Thaddeus Young,Victor Oladipo,Bojan Bogdanovi?,Team.INDIANA_PACERS,12/8/2017,Location.HOME
5015,Khris Middleton,Giannis Antetokounmpo,Eric Bledsoe,Team.MILWAUKEE_BUCKS,12/8/2017,Location.HOME
5016,Bryn Forbes,LaMarcus Aldridge,Rudy Gay,Team.SAN_ANTONIO_SPURS,12/8/2017,Location.HOME
5017,Will Barton,Emmanuel Mudiay,Kenneth Faried,Team.DENVER_NUGGETS,12/8/2017,Location.AWAY
5018,Jayson Tatum,Al Horford,Terry Rozier,Team.BOSTON_CELTICS,12/8/2017,Location.AWAY
5019,Marc Gasol,JaMychal Green,Andrew Harrison,Team.MEMPHIS_GRIZZLIES,12/8/2017,Location.HOME
5020,Andre Drummond,Ish Smith,Stanley Johnson,Team.DETROIT_PISTONS,12/8/2017,Location.HOME
5021,Bradley Beal,Otto Porter,Kelly Oubre,Team.WASHINGTON_WIZARDS,12/9/2017,Location.AWAY
