,p1,p2,p3,team,date,venue
8709,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,2/25/19,Location.AWAY
8710,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,2/25/19,Location.AWAY
8711,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,2/26/19,Location.HOME
8712,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,2/26/19,Location.AWAY
8713,siakapa01,lowryky01,leonaka01,Team.TORONTO_RAPTORS,2/26/19,Location.HOME
8714,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,2/26/19,Location.AWAY
8715,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,2/26/19,Location.HOME
8716,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,2/26/19,Location.AWAY
8717,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,2/27/19,Location.AWAY
8718,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,2/27/19,Location.AWAY
8719,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,2/27/19,Location.HOME
8720,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,2/27/19,Location.HOME
8721,ingrabr01,rondora01,jamesle01,Team.LOS_ANGELES_LAKERS,2/27/19,Location.HOME
8722,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,2/27/19,Location.HOME
8723,thompkl01,curryst01,duranke01,Team.GOLDEN_STATE_WARRIORS,2/27/19,Location.AWAY
8724,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,2/27/19,Location.HOME
8725,holidjr01,randlju01,davisan02,Team.NEW_ORLEANS_PELICANS,2/27/19,Location.AWAY
8726,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,2/27/19,Location.HOME
8727,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,2/27/19,Location.AWAY
8728,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,2/27/19,Location.AWAY
8729,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,2/27/19,Location.HOME
8730,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,2/27/19,Location.AWAY
8731,aldrila01,derozde01,belinma01,Team.SAN_ANTONIO_SPURS,2/27/19,Location.HOME
8732,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,2/27/19,Location.AWAY
8733,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,2/27/19,Location.AWAY
8734,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,2/27/19,Location.HOME
8735,bradlav01,conlemi01,holidju01,Team.MEMPHIS_GRIZZLIES,2/27/19,Location.HOME
8736,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,2/27/19,Location.AWAY
8737,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,2/27/19,Location.HOME
8738,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,2/27/19,Location.AWAY
8739,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,2/28/19,Location.AWAY
8740,simmobe01,harrito02,butleji01,Team.PHILADELPHIA_76ERS,2/28/19,Location.AWAY
8741,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,2/28/19,Location.HOME
8742,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,2/28/19,Location.HOME
8743,greendr01,curryst01,thompkl01,Team.GOLDEN_STATE_WARRIORS,2/28/19,Location.AWAY
8744,fergute01,westbru01,grantje01,Team.OKLAHOMA_CITY_THUNDER,2/28/19,Location.HOME
8745,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,2/28/19,Location.AWAY
8746,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,2/28/19,Location.AWAY
8747,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,2/28/19,Location.HOME
8748,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,2/28/19,Location.HOME
8749,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,2/28/19,Location.HOME
8750,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,2/28/19,Location.AWAY
8751,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/1/19,Location.AWAY
8752,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/1/19,Location.AWAY
8753,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/1/19,Location.AWAY
8754,kuzmaky01,caldwke01,jamesle01,Team.LOS_ANGELES_LAKERS,3/1/19,Location.HOME
8755,siakapa01,lowryky01,leonaka01,Team.TORONTO_RAPTORS,3/1/19,Location.HOME
8756,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/1/19,Location.HOME
8757,holidjr01,randlju01,davisan02,Team.NEW_ORLEANS_PELICANS,3/1/19,Location.AWAY
8758,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/1/19,Location.AWAY
8759,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/1/19,Location.HOME
8760,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/1/19,Location.AWAY
8761,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/1/19,Location.HOME
8762,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/1/19,Location.HOME
8763,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/1/19,Location.HOME
8764,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/1/19,Location.AWAY
8765,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/2/19,Location.HOME
8766,harrito02,simmobe01,butleji01,Team.PHILADELPHIA_76ERS,3/2/19,Location.HOME
8767,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/2/19,Location.AWAY
8768,kuzmaky01,caldwke01,jamesle01,Team.LOS_ANGELES_LAKERS,3/2/19,Location.AWAY
8769,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/2/19,Location.HOME
8770,duranke01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,3/2/19,Location.AWAY
8771,fergute01,westbru01,schrode01,Team.OKLAHOMA_CITY_THUNDER,3/2/19,Location.AWAY
8772,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/2/19,Location.HOME
8773,randlju01,holidjr01,paytoel01,Team.NEW_ORLEANS_PELICANS,3/2/19,Location.AWAY
8774,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/2/19,Location.HOME
8775,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/2/19,Location.HOME
8776,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/2/19,Location.AWAY
8777,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/2/19,Location.AWAY
8778,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/2/19,Location.HOME
8779,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/2/19,Location.HOME
8780,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/2/19,Location.HOME
8781,cabocbr01,bradlav01,valanjo01,Team.MEMPHIS_GRIZZLIES,3/2/19,Location.AWAY
8782,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/2/19,Location.AWAY
8783,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/3/19,Location.HOME
8784,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/3/19,Location.HOME
8785,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/3/19,Location.HOME
8786,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,3/3/19,Location.AWAY
8787,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/3/19,Location.AWAY
8788,siakapa01,lowryky01,gasolma01,Team.TORONTO_RAPTORS,3/3/19,Location.AWAY
8789,schrode01,grantje01,fergute01,Team.OKLAHOMA_CITY_THUNDER,3/3/19,Location.HOME
8790,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/3/19,Location.HOME
8791,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/3/19,Location.HOME
8792,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/3/19,Location.AWAY
8793,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,3/3/19,Location.AWAY
8794,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/3/19,Location.HOME
8795,wrighde01,bradlav01,valanjo01,Team.MEMPHIS_GRIZZLIES,3/3/19,Location.AWAY
8796,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/3/19,Location.HOME
8797,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/3/19,Location.AWAY
8798,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/3/19,Location.AWAY
8799,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/4/19,Location.HOME
8800,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,3/4/19,Location.AWAY
8801,kuzmaky01,caldwke01,jamesle01,Team.LOS_ANGELES_LAKERS,3/4/19,Location.HOME
8802,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/4/19,Location.AWAY
8803,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/4/19,Location.HOME
8804,holidjr01,randlju01,davisan02,Team.NEW_ORLEANS_PELICANS,3/4/19,Location.AWAY
8805,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/4/19,Location.HOME
8806,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/4/19,Location.AWAY
8807,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/4/19,Location.HOME
8808,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/4/19,Location.AWAY
8809,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/4/19,Location.HOME
8810,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/4/19,Location.HOME
8811,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/4/19,Location.AWAY
8812,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/4/19,Location.AWAY
8813,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/5/19,Location.AWAY
8814,simmobe01,butleji01,harrito02,Team.PHILADELPHIA_76ERS,3/5/19,Location.HOME
8815,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/5/19,Location.AWAY
8816,siakapa01,lowryky01,leonaka01,Team.TORONTO_RAPTORS,3/5/19,Location.HOME
8817,duranke01,curryst01,leeda03,Team.GOLDEN_STATE_WARRIORS,3/5/19,Location.HOME
8818,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/5/19,Location.AWAY
8819,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/5/19,Location.HOME
8820,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/5/19,Location.AWAY
8821,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,3/5/19,Location.HOME
8822,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/5/19,Location.AWAY
8823,conlemi01,bradlav01,noahjo01,Team.MEMPHIS_GRIZZLIES,3/5/19,Location.HOME
8824,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/5/19,Location.AWAY
8825,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/6/19,Location.HOME
8826,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/6/19,Location.HOME
8827,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/6/19,Location.AWAY
8828,harrito02,butleji01,simmobe01,Team.PHILADELPHIA_76ERS,3/6/19,Location.AWAY
8829,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/6/19,Location.HOME
8830,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,3/6/19,Location.AWAY
8831,hartjo01,rondora01,jamesle01,Team.LOS_ANGELES_LAKERS,3/6/19,Location.HOME
8832,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/6/19,Location.AWAY
8833,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/6/19,Location.HOME
8834,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/6/19,Location.AWAY
8835,holidjr01,randlju01,davisan02,Team.NEW_ORLEANS_PELICANS,3/6/19,Location.HOME
8836,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/6/19,Location.AWAY
8837,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/6/19,Location.HOME
8838,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/6/19,Location.HOME
8839,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/6/19,Location.AWAY
8840,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/6/19,Location.AWAY
8841,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,3/6/19,Location.AWAY
8842,tatumja01,morrima03,roziete01,Team.BOSTON_CELTICS,3/6/19,Location.AWAY
8843,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/6/19,Location.HOME
8844,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/6/19,Location.HOME
8845,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/7/19,Location.AWAY
8846,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/7/19,Location.AWAY
8847,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/7/19,Location.HOME
8848,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/7/19,Location.HOME
8849,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/8/19,Location.AWAY
8850,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/8/19,Location.HOME
8851,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/8/19,Location.HOME
8852,harrito02,butleji01,simmobe01,Team.PHILADELPHIA_76ERS,3/8/19,Location.AWAY
8853,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/8/19,Location.HOME
8854,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/8/19,Location.HOME
8855,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/8/19,Location.AWAY
8856,siakapa01,lowryky01,leonaka01,Team.TORONTO_RAPTORS,3/8/19,Location.AWAY
8857,thompkl01,curryst01,duranke01,Team.GOLDEN_STATE_WARRIORS,3/8/19,Location.HOME
8858,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/8/19,Location.AWAY
8859,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/8/19,Location.AWAY
8860,jacksfr01,randlju01,paytoel01,Team.NEW_ORLEANS_PELICANS,3/8/19,Location.HOME
8861,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/8/19,Location.AWAY
8862,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/8/19,Location.HOME
8863,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/8/19,Location.AWAY
8864,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/8/19,Location.HOME
8865,bradlav01,conlemi01,wrighde01,Team.MEMPHIS_GRIZZLIES,3/8/19,Location.HOME
8866,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/8/19,Location.AWAY
8867,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/9/19,Location.AWAY
8868,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/9/19,Location.AWAY
8869,dotsoda01,smithde03,jordade01,Team.NEW_YORK_KNICKS,3/9/19,Location.HOME
8870,wagnemo01,rondora01,carusal01,Team.LOS_ANGELES_LAKERS,3/9/19,Location.HOME
8871,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/9/19,Location.AWAY
8872,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/9/19,Location.AWAY
8873,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/9/19,Location.HOME
8874,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/9/19,Location.AWAY
8875,townska01,bateske01,teaguje01,Team.MINNESOTA_TIMBERWOLVES,3/9/19,Location.HOME
8876,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/9/19,Location.AWAY
8877,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/9/19,Location.HOME
8878,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/9/19,Location.HOME
8879,harrish01,seldewa01,arcidry01,Team.CHICAGO_BULLS,3/10/19,Location.AWAY
8880,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/10/19,Location.HOME
8881,simmobe01,redicjj01,embiijo01,Team.PHILADELPHIA_76ERS,3/10/19,Location.HOME
8882,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,3/10/19,Location.AWAY
8883,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/10/19,Location.AWAY
8884,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/10/19,Location.HOME
8885,lowryky01,siakapa01,greenda02,Team.TORONTO_RAPTORS,3/10/19,Location.AWAY
8886,thompkl01,curryst01,duranke01,Team.GOLDEN_STATE_WARRIORS,3/10/19,Location.HOME
8887,randlju01,jacksfr01,paytoel01,Team.NEW_ORLEANS_PELICANS,3/10/19,Location.AWAY
8888,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/10/19,Location.AWAY
8889,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/10/19,Location.AWAY
8890,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/10/19,Location.AWAY
8891,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/10/19,Location.HOME
8892,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/10/19,Location.AWAY
8893,bateske01,teaguje01,gibsota01,Team.MINNESOTA_TIMBERWOLVES,3/10/19,Location.HOME
8894,bradlav01,conlemi01,milescj01,Team.MEMPHIS_GRIZZLIES,3/10/19,Location.HOME
8895,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/10/19,Location.HOME
8896,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/10/19,Location.HOME
8897,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/11/19,Location.HOME
8898,walkeke02,lambje01,bacondw01,Team.CHARLOTTE_HORNETS,3/11/19,Location.AWAY
8899,siakapa01,lowryky01,leonaka01,Team.TORONTO_RAPTORS,3/11/19,Location.AWAY
8900,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/11/19,Location.AWAY
8901,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/11/19,Location.AWAY
8902,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/11/19,Location.HOME
8903,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/11/19,Location.HOME
8904,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/11/19,Location.HOME
8905,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/11/19,Location.HOME
8906,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/11/19,Location.HOME
8907,irvinky01,brownja02,smartma01,Team.BOSTON_CELTICS,3/11/19,Location.AWAY
8908,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/11/19,Location.AWAY
8909,lopezro01,markkla01,dunnkr01,Team.CHICAGO_BULLS,3/12/19,Location.HOME
8910,simmobe01,redicjj01,embiijo01,Team.PHILADELPHIA_76ERS,3/12/19,Location.HOME
8911,knoxke01,dotsoda01,vonleno01,Team.NEW_YORK_KNICKS,3/12/19,Location.AWAY
8912,kuzmaky01,caldwke01,jamesle01,Team.LOS_ANGELES_LAKERS,3/12/19,Location.AWAY
8913,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/12/19,Location.HOME
8914,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/12/19,Location.AWAY
8915,randlju01,paytoel01,jacksfr01,Team.NEW_ORLEANS_PELICANS,3/12/19,Location.HOME
8916,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/12/19,Location.HOME
8917,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/12/19,Location.HOME
8918,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/12/19,Location.AWAY
8919,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/12/19,Location.AWAY
8920,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/12/19,Location.HOME
8921,bateske01,townska01,jonesty01,Team.MINNESOTA_TIMBERWOLVES,3/12/19,Location.AWAY
8922,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/12/19,Location.AWAY
8923,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/13/19,Location.HOME
8924,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/13/19,Location.HOME
8925,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/13/19,Location.AWAY
8926,greendr01,thompkl01,curryst01,Team.GOLDEN_STATE_WARRIORS,3/13/19,Location.AWAY
8927,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/13/19,Location.HOME
8928,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/13/19,Location.AWAY
8929,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/13/19,Location.AWAY
8930,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/13/19,Location.HOME
8931,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/13/19,Location.HOME
8932,milescj01,wrighde01,conlemi01,Team.MEMPHIS_GRIZZLIES,3/13/19,Location.AWAY
8933,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/13/19,Location.AWAY
8934,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/13/19,Location.HOME
8935,gordoaa01,fournev01,vucevni01,Team.ORLANDO_MAGIC,3/14/19,Location.HOME
8936,kuzmaky01,caldwke01,jamesle01,Team.LOS_ANGELES_LAKERS,3/14/19,Location.AWAY
8937,doncilu01,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/14/19,Location.AWAY
8938,siakapa01,leonaka01,mccawpa01,Team.TORONTO_RAPTORS,3/14/19,Location.HOME
8939,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/14/19,Location.AWAY
8940,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/14/19,Location.AWAY
8941,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/14/19,Location.AWAY
8942,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/14/19,Location.HOME
8943,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/14/19,Location.HOME
8944,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/14/19,Location.HOME
8945,townska01,wiggian01,okogijo01,Team.MINNESOTA_TIMBERWOLVES,3/14/19,Location.AWAY
8946,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/14/19,Location.HOME
8947,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/15/19,Location.HOME
8948,lavinza01,lopezro01,porteot01,Team.CHICAGO_BULLS,3/15/19,Location.AWAY
8949,richajo01,winslju01,adebaba01,Team.MIAMI_HEAT,3/15/19,Location.HOME
8950,simmobe01,redicjj01,embiijo01,Team.PHILADELPHIA_76ERS,3/15/19,Location.HOME
8951,walkeke02,batumni01,lambje01,Team.CHARLOTTE_HORNETS,3/15/19,Location.AWAY
8952,mudiaem01,dotsoda01,jordade01,Team.NEW_YORK_KNICKS,3/15/19,Location.AWAY
8953,kuzmaky01,rondora01,mcgeeja01,Team.LOS_ANGELES_LAKERS,3/15/19,Location.AWAY
8954,hieldbu01,foxde01,caulewi01,Team.SACRAMENTO_KINGS,3/15/19,Location.AWAY
8955,randlju01,paytoel01,jacksfr01,Team.NEW_ORLEANS_PELICANS,3/15/19,Location.HOME
8956,gilgesh01,beverpa01,harremo01,Team.LOS_ANGELES_CLIPPERS,3/15/19,Location.HOME
8957,middlkh01,antetgi01,lopezbr01,Team.MILWAUKEE_BUCKS,3/15/19,Location.AWAY
8958,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/15/19,Location.AWAY
8959,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/15/19,Location.HOME
8960,hardeja01,tuckepj01,capelca01,Team.HOUSTON_ROCKETS,3/15/19,Location.HOME
8961,drumman01,griffbl01,jacksre01,Team.DETROIT_PISTONS,3/15/19,Location.HOME
8962,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/15/19,Location.AWAY
8963,bealbr01,satorto01,greenje02,Team.WASHINGTON_WIZARDS,3/16/19,Location.HOME
8964,hardati02,finnedo01,poweldw01,Team.DALLAS_MAVERICKS,3/16/19,Location.HOME
8965,greendr01,thompkl01,curryst01,Team.GOLDEN_STATE_WARRIORS,3/16/19,Location.AWAY
8966,georgpa01,adamsst01,westbru01,Team.OKLAHOMA_CITY_THUNDER,3/16/19,Location.HOME
8967,sextoco01,osmande01,clarkjo01,Team.CLEVELAND_CAVALIERS,3/16/19,Location.AWAY
8968,paytoel01,jacksfr01,milleda01,Team.NEW_ORLEANS_PELICANS,3/16/19,Location.HOME
8969,mitchdo01,goberru01,inglejo01,Team.UTAH_JAZZ,3/16/19,Location.HOME
8970,bogdabo02,youngth01,collida01,Team.INDIANA_PACERS,3/16/19,Location.AWAY
8971,russeda01,harrijo01,allenja01,Team.BROOKLYN_NETS,3/16/19,Location.AWAY
8972,bridgmi01,bookede01,aytonde01,Team.PHOENIX_SUNS,3/16/19,Location.AWAY
8973,derozde01,aldrila01,forbebr01,Team.SAN_ANTONIO_SPURS,3/16/19,Location.HOME
8974,jokicni01,murraja01,millspa01,Team.DENVER_NUGGETS,3/16/19,Location.HOME
8975,tatumja01,irvinky01,morrima03,Team.BOSTON_CELTICS,3/16/19,Location.HOME
8976,conlemi01,bradlav01,holidju01,Team.MEMPHIS_GRIZZLIES,3/16/19,Location.AWAY
8977,youngtr01,huertke01,bembrde01,Team.ATLANTA_HAWKS,3/16/19,Location.AWAY
8978,lillada01,mccolcj01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,3/16/19,Location.AWAY
8979,lavinza01,arcidry01,markkla01,Team.CHICAGO_BULLS,3/17/19,Location.AWAY
8980,richajo01,olynyke01,adebaba01,Team.MIAMI_HEAT,3/17/19,Location.HOME
